"ModelNo";"Coef1";"Coef2"
1;0,420064444372482;0,631235797633415
2;0,769158058104403;0,460253874738094
3;0,2524487072177;0,59270255433159
4;0,239323286776105;0,560109180164598
5;0,473733490551936;0,354105649777891
6;0,681005619155243;0,369170784446012
7;0,616243827225389;0,161888000159802
8;0,451691659730792;0,536098601680057
9;0,447647569750254;0,491186297225913
10;0,479601770462405;-0,0086975990797703
11;0,711801462822938;0,822049634294266
12;0,883584199905241;0,565434086484973
13;1,12191062123126;-0,0153326818116756
14;0,503281505541926;0,300986554845879
15;0,524461236962141;0,357027046310486
16;0,455673752462542;0,0697698782940987
17;0,640368546164483;0,485173974201791
18;0,394487325084728;0,395573745058174
19;0,644606931022885;-0,0665783744092312
20;0,369360787288023;-0,149729288454466
21;0,126160728871488;0,708237771563948
22;0,832346457608296;0,354756046700926
23;0,468701827681896;0,882824543079526
24;0,477352107852756;0,282093914948021
25;0,210252538687631;0,798791826177251
26;0,3858078976417;0,389835359430856
27;0,477567997495643;0,880608000626089
28;0,694989655611052;0,551405545741524
29;0,77185161051856;0,568320694544367
30;0,44541498394295;0,38795715954311
31;0,395080328571454;0,392274021778641
32;0,383826556959776;0,055032234058154
33;0,471676079081514;-0,237381982080999
34;0,331827207133241;0,91704319821669
35;1,08727209117195;0,515806876348749
36;0,0856160865168549;0,0384352174762925
37;0,626300632606511;0,39865577653957
38;0,653412877758762;0,477607941329637
39;0,869457548665704;0,10261461563131
40;0,859824354312315;-0,387799686083215
41;0,894725727690089;0,626409901849979
42;0,918074506657656;0,770481373335586
43;0,717709549475437;0,326311407956967
44;-0,0483493711190863;0,226017017223734
45;0,771507829445841;0,511509240518117
46;0,324451488022242;0,243175867363117
47;0,765373484560764;0,438539689533346
48;0,384423412680174;0,422014322101948
49;0,559600376214623;0,396373650882372
50;0,407109436871174;0,27750541507327
51;0,677706493501862;0,156556178044225
52;0,643463133411604;0,253549651526872
53;0,523722530355301;0,12186994476915
54;0,579005322368902;0,0488964910053412
55;0,908786460631707;0,772803384842073
56;1,0976362830291;0,725590929242725
57;-0,062786189213004;0,816720195304139
58;0,544365667464699;0,851294816369053
59;0,498522853411682;0,306657066120377
60;0,47225658789661;0,833811445853503
61;0,448672108290524;0,187552480276373
62;0,342614517109566;0,914346370722608
63;0,840145485357012;0,315411265433965
64;0,281386840976387;0,235473116703114
65;0,212276349270451;0,048514366528706
66;0,194718042467432;0,52848507762174
67;1,17379811591748;0,510100483707451
68;-0,130416647712733;0,751129737042879
69;0,355704964403895;0,327559964884565
70;0,505425227117419;0,503666173801514
71;0,810925129017387;0,618759712629877
72;0,435440354837572;0,271563998708225
73;0,645955615187133;0,578673089848093
74;0,523768976839097;0,45298407193092
75;0,438085035194981;0,540584313511247
76;0,766050719217137;0,189989406741762
77;0,570364395872879;0,279783975191119
78;0,565579920240471;0,168306759076383
79;0,399675383196275;0,0629033305958306
80;0,367964866620584;0,657018589253816
81;0,399872684407943;0,900031828898014
82;0,504898746516209;0,799897388166224
83;0,898588629961218;0,239059449152687
84;0,367003291259329;0,375848747261854
85;1,05982506517539;0,257063428052368
86;0,402650313095282;0,541714304046157
87;0,746500114148346;0,339956156262625
88;1,00254022163365;0,197398966270591
89;0,501025731631671;0,164235020301991
90;0,647540269605544;0,0277209114680767
91;1,05784854904555;0,735537862738612
92;1,05197614649646;0,289469975750524
93;0,271486843752454;0,417530713725296
94;0,910120372433108;0,772469906891723
95;0,769904660755528;0,400583102878273
96;0,74753327458467;0,299273472131895
97;0,631975353332696;0,505049627048551
98;0,616376995846903;0,845905751038274
99;0,638449915356742;0,569722475776431
100;0,503543874335119;0,515922134045705
101;0,758507448932176;0,666047659366096
102;0,641363477963701;0,210860296166175
103;0,579546626406797;0,855113343398301
104;-0,0729167359445105;0,406446049202963
105;0,21759616750039;0,24334707308361
106;0,188509142543264;-0,022834664657083
107;0,444670230674824;0,250285254914776
108;0,863458672838119;0,491787919334324
109;0,22916010285416;0,268100270723639
110;0,851399994766383;0,457220034390617
111;0,721577664488219;0,0996385246214419
112;0,848465748982942;0,48201124948707
113;0,734328333691622;0,331123217595985
114;0,597663096420034;0,191546736053235
115;0,679867867159633;0,410511412375092
116;0,663078459486892;-0,283697724093407
117;0,668538768355001;-0,187155186839476
118;0,702381233692951;0,032592838447779
119;0,730888023753482;0,580512119116329
120;0,597037208889665;0,410354552840437
121;0,592489727150785;0,202324664024788
122;0,921863399802631;0,40329337725051
123;0,587719785223796;0,210958108378849
124;0,601157704835781;0,466112886403304
125;0,721115235067776;0,595262686690347
126;0,491330829884683;0,0552985541867096
127;0,465749984219517;0,633886740340634
128;0,799155015935589;0,580882514591639
129;1,10404824887218;0,723987937781955
130;1,15652843291486;0,515076703214756
131;0,459478256883232;0,212363469365547
132;0,435985511148266;0,287766319003371
133;0,662707911474095;0,324452846058877
134;0,810860089129414;0,137845585541127
135;0,567328559677458;0,432762655554019
136;1,04289371630383;0,231208234822992
137;0,614560760691653;0,846359809827087
138;0,497582145658288;0,258390690499962
139;0,35474175666831;0,543706242635046
140;0,465465080718952;0,604413789070476
141;0,250857472457836;0,599729165591534
142;0,772977362269348;0,720488790373603
143;0,610453656845323;0,308261345170885
144;0,634425007540471;0,559174486074279
145;0,52330184699717;0,51950732419883
146;0,611162421125975;0,16594556478438
147;0,892365080852289;0,216730617308893
148;0,382321535965179;0,610215981975993
149;0,368684878708583;0,346338664361646
150;0,754662967279028;0,398584960605072
151;0,785007552516509;-0,0441472794366723
152;0,395465722051905;0,901133569487024
153;0,903862177083361;0,132371179409985
154;0,659945324180067;0,698029519488386
155;0,402927659485788;0,278189181595015
156;0,44553445549452;0,623445191852523
157;0,83296880687915;0,322241106573868
158;0,554586354681474;0,710706506264774
159;0,418488284914793;0,194051945539396
160;0,550052782434095;0,366387173386281
161;0,467856695721462;0,0842444339548965
162;0,947464478489546;0,659792705265298
163;0,975691072498689;0,172491968637658
164;0,102795515574323;-0,0188497566143723
165;0,736402077093716;0,48538892361857
166;0,839907654333062;0,790023086416735
167;0,62501141816033;0,265583040617057
168;0,551277014858895;0,862180746285276
169;0,268595174198041;0,919721579727593
170;0,322659224200673;0,583245771938024
171;0,553609418035364;0,417045783587565
172;1,07115538082778;0,709655459213097
173;0,285484087011427;0,502148743941107
174;0,661206109343185;0,477008223811683
175;0,608964798591052;0,351824263663461
176;0,508506449108373;0,542680155593425
177;0,238492669134548;0,783034029520961
178;0,845348099823634;0,242086873133827
179;0,174793852785601;0,208434101812315
180;1,12043432609348;0,372713134885831
181;0,819000645328535;0,479109677695705
182;0,546690351353397;0,278127975349722
183;0,759516341025722;-0,167287656826231
184;0,816618273225935;0,795845431693516
185;0,663795260517428;0,834051184870643
186;1,08579312139853;0,33383725714067
187;1,02316796305602;0,141610320061904
188;0,299038353923732;0,3972666242772
189;0,74547525174203;-0,117703198482378
190;0,737722658222959;0,178145254008711
191;0,342061902255288;0,570540791413545
192;0,149763469828207;0,787477025245157
193;0,821037825429054;0,0635762220340918
194;0,678009209948585;0,212536721010845
195;0,925560134338273;0,591108667763909
196;1,30041692401742;0,59554083439507
197;0,760374296537029;0,52860304971406
198;0,545403552302731;-0,00639066080405219
199;0,266341256662872;0,673282588272052
200;0,478011597649652;-0,214353353988248
201;0,662737945911061;0,701525576986262
202;0,169589202267622;0,53435436981449
203;0,680836747691734;-0,0676154013093495
204;0,496918497725866;0,427236528085346
205;0,555402050725967;0,368218401540257
206;0,767447999731641;0,000232983059404999
207;0,633489091749017;0,209273435787541
208;0,344133470652644;0,608618720655993
209;0,293015673112474;0,391188392873108
210;0,759150127340774;0,538864106577097
211;0,45569634407141;0,383387119551612
212;0,151796971598056;0,54691042619926
213;0,180812167966721;-0,0258906114895828
214;0,290926766501085;0,927268308374729
215;0,056989684822887;-0,0365225284615557
216;0,6661047447687;0,347690640890268
217;0,229722160137881;0,495495083489049
218;0,717037661855658;0,820740584536085
219;0,679139858943333;0,830215035264167
220;0,563407357608444;0,305437253814063
221;1,09704670183407;0,642141481409745
222;-0,0173444770740721;0,232884928157967
223;0,590622498340164;0,652845037418893
224;0,58447468443336;0,72863374879346
225;0,14171426400826;-0,0724617516733859
226;0,697258794107421;0,281228995199912
227;0,0487612610309537;0,757021970757149
228;0,48610016218113;-0,0363474096935209
229;0,782651344124043;0,773169586291145
230;0,721498617405237;0,247743352386588
231;0,586557745460071;0,477369481707944
232;0,476520001416199;0,324352601504637
233;0,102652036380755;0,309664169337561
234;0,369092991077081;0,353093834005894
235;0,355193038200185;0,582083167147412
236;0,654805333212965;0,462207313105427
237;0,474525815424197;0,129995623929208
238;0,61392314097065;0,220715534396158
239;0,289050301675111;0,263557587316897
240;0,875092241697359;0,17672394885036
241;0,463056554742037;0,262931454961823
242;0,527913593756805;0,388327162434405
243;0,289334908818646;0,78797154209796
244;0,616610732697207;0,111124484957573
245;0,670685413463539;0,159279511575195
246;0,568426286689139;0,254021419427824
247;0,685631243232859;0,497054843295277
248;1,19475736913476;0,482831570196968
249;0,702445840821386;0,491879363157734
250;0,905883613510828;0,369959428709223
251;1,37057895044003;0,657355262389991
252;0,643333160564344;0,382402837471626
253;0,885987433565412;0,361536869248278
254;0,824175711022929;0,793956072244268
255;0,483582327083856;0,115435541552259
256;0,521492066705284;0,774742934265772
257;0,331485057816936;0,725097570237467
258;1,28063278817113;0,154196481171976
259;0,856336496812556;0,661693042461124
260;0,326816449117899;0,459834636226174
261;0,209485219992086;-0,117476825703228
262;0,556546058453001;0,087097827452962
263;0,466528452907538;0,883367886773116
264;0,705391799045802;0,604879600802107
265;0,382324708140139;0,167326538454658
266;0,685097508945859;-0,193837393896847
267;0,624944635906229;0,365598250343167
268;0,470930441926595;0,784188364285683
269;0,650724660235227;-0,129048672121351
270;0,960501819143222;-0,293980169155727
271;0,653813071299742;0,43384201777053
272;0,980564276196887;0,372257174941238
273;0,930791472166147;0,274531898446246
274;0,6686031817052;0,283043839535214
275;0,904851806618754;0,562599341887523
276;0,76390939626052;0,80902265093487
277;0,784454955028412;0,592055717374688
278;0,878479721659607;0,476379112116972
279;0,834327255022592;0,791418186244352
280;0,93712855686348;0,461415264729889
281;0,309981345851116;0,369686386115333
282;0,194417883103748;0,82046629138376
283;0,595967976413333;0,729161629147001
284;0,740450734897028;0,347923317476248
285;0,800751659807338;0,384452779074926
286;0,912344399721579;0,250069095307637
287;0,733579916411431;0,373411690919732
288;0,914389777905811;0,16557690762383
289;0,555717390935578;0,410464282845468
290;0,708276019905205;0,822930995023699
291;0,786186641042026;0,573143276514275
292;0,954891011130349;0,529986352818377
293;0,402763028893572;0,27470270677029
294;0,433794296429464;0,17883856529653
295;0,981978086497522;0,112222470551604
296;0,326482221094833;0,309675752973123
297;0,409986979240315;0,897503255189921
298;0,387106899091137;-0,088766675174096
299;0,656149584161597;0,512329158533786
300;0,22541901552692;0,73545234266045
301;0,582429496907719;0,384175297999525
302;0,802133740921414;0,334823004502372
303;0,613696308340043;0,327935630731857
304;0,473936817724236;0,466627035630541
305;0,860876091777504;0,170988524691081
306;0,612055502875521;0,307885493844431
307;1,39456432655078;0,651358918362306
308;0,870048990881771;0,474449325100632
309;0,314312377105868;0,646977313516495
310;0,780922859921019;0,804769285019745
311;0,524080580547883;0,31611926522748
312;1,01987554324296;0,720535358553577
313;0,466181907696021;0,108462683611163
314;0,387896818221867;0,524800609967056
315;0,170868420489613;0,187808507482885
316;0,551905155735721;0,733744758271078
317;0,846172375251523;0,389065861584953
318;0,376807836577064;0,367097759648768
319;0,586799515731077;-0,234058919570241
320;0,788286121507366;0,109881266068851
321;0,582709680220051;0,390768095034035
322;0,482278783112522;-0,000215436956297381
323;0,724043378825584;0,403259834157449
324;0,669076686094339;0,201255705935129
325;1,26884818379164;0,635269826598009
326;0,819321811225388;0,475690432441339
327;0,542220218240236;0,414429715711954
328;0,530986680892318;0,7952614441881
329;0,572409591685796;-0,163615502737223
330;0,54842422779873;0,103505431088084
331;0,62667320710205;0,46049725763921
332;0,451432402202444;0,112595073884469
333;0,878307503833364;0,199729105188008
334;0,157559582168723;0,960610104457819
335;0,59727930262512;0,345679291592962
336;0,475972279920432;-0,323346942023922
337;1,19978096063854;0,467413053460864
338;0,595233244958639;0,85119168876034
339;0,270720088559754;0,576333352650594
340;0,521960633655694;0,299037037195505
341;1,04321752158616;0,136004725827891
342;0,711928353193454;0,755940146595996
343;0,483475822377339;0,513004756871376
344;0,225646599453257;0,448986119480078
345;0,466779897102521;0,807628387905412
346;0,478851179578688;0,376850189361188
347;0,549667131020736;0,300166077193983
348;0,68756802784547;0,0329172900896656
349;0,493548231718541;0,590361647334022
350;0,970546837406936;0,626585157879824
351;0,874071038778177;0,407013493308783
352;0,776912226742585;0,62483451142195
353;0,631056370094818;0,390307331261174
354;0,865559065452891;0,116001808373963
355;0,638924983942596;0,710094027356848
356;0,547497869079471;0,394892731753409
357;0,544711020734801;0,123258990719441
358;0,674437265522126;0,831390683619469
359;0,76804340340766;0,208854760580766
360;0,528231710566476;0,186918453598972
361;0,245915308718359;0,527963645436438
362;0,811439012081346;0,447835894628067
363;0,32198485094675;0,919503787263312
364;0,566206964570189;0,672563584598223
365;0,721129001001627;0,288657503948683
366;0,596486555525387;0,257005381193977
367;0,660389252038026;0,140097454286162
368;0,510364576601637;0,30819397305025
369;0,55601984645779;0,860995038385552
370;0,750432400387201;0,565298215130995
371;0,695564593292352;0,0701302079141738
372;0,164516852126514;0,602314109426016
373;0,730615227354493;-0,225256916380752
374;0,772430027766764;0,280798658273652
375;0,931159425117626;0,292665933954474
376;1,0538917161577;0,736527070960575
377;0,355768902188562;0,425129206459701
378;0,508376608526565;0,351022574691009
379;0,867866296423609;0,119577276976182
380;0,466550844513468;0,131003315662724
381;0,358367641956013;0,318986087694256
382;0,955851351053696;0,0336656367834649
383;0,207848680485479;0,371450205474649
384;0,276804194396545;0,059559076786996
385;0,931780002024205;0,514525286551623
386;0,576954379157932;0,855761405210517
387;0,50619215849738;0,676059603841554
388;0,769542877746092;0,537453174564975
389;0,720510237464738;0,565543613620467
390;0,699567191714919;0,760286731801219
391;0,989051451046388;0,337265785876287
392;0,248383740120043;0,519001230787958
393;0,332584324706092;0,834106516322337
394;0,544056080034153;0,270810176867741
395;0,706850216836748;0,245205103900421
396;0,181757969160184;0,329595479678497
397;0,591745657197555;0,439167603818387
398;0,24087475413711;0,435290474168702
399;0,493277452156286;0,0428971885389776
400;0,676469279619551;0,204542638168388
401;0,367628096822232;0,396234436815888
402;0,52087067951694;0,758511107776721
403;1,08042207887181;0,572698935745536
404;0,607917429933508;0,190626758002321
405;1,12423237960939;0,0902065423202748
406;0,87869771736604;0,635583031237158
407;0,379087458369115;0,0990318193282898
408;0,526773142341359;0,112568445074466
409;-0,16149872273271;0,21338920188356
410;0,265011760647179;0,0733894799801241
411;0,723752068986744;0,409684942518204
412;1,13670444871465;0,356345721118805
413;0,870067509686887;0,782483122578278
414;1,00235444288761;0,0299936417252424
415;1,33031672154122;0,37539123402284
416;0,579982664821859;0,53267388947322
417;0,220536036304094;0,605071721023702
418;0,966051862005489;0,405870523248705
419;0,722689612399529;0,755764995994664
420;0,511582579071969;0,488693035399713
421;0,150529775245987;0,627415944264376
422;0,514941493806506;0,172138606644531
423;0,941824702813197;0,170512639543829
424;0,88913760581279;0,413367313936605
425;0,380516940610265;-0,144647955096039
426;0,693614565113595;0,826596358721601
427;0,648160373246864;0,423019724141784
428;0,559587611456016;-0,0737214555086828
429;0,356225322357167;0,910943669410708
430;0,601934769701235;0,433739426623041
431;1,12740878762562;0,396406097937528
432;0,6589942029022;0,431826404013483
433;0,57121958616291;0,142265367069093
434;0,529274017989976;0,0235508200745238
435;0,0574177554267974;0,706491708478909
436;0,743242413742689;0,207688751997732
437;0,813067320799081;0,295637552471113
438;0,520858848661451;0,869785287834637
439;1,00292960520051;0,345210118480169
440;0,689235987880167;0,0499573162605434
441;0,806613890620465;0,0574009151215034
442;0,677961754376015;0,262478554913942
443;0,835000047386019;0,748321455038517
444;0,387794659689055;-0,0298512086483143
445;0,818908739846517;0,492763025852119
446;0,230998630035336;0,300240126015997
447;0,298466536300377;0,174611413617098
448;0,593894476991781;0,59442084917282
449;0,123760702705141;-0,0757971393113121
450;0,91802262542768;0,453065641337825
451;0,293583734586703;0,319520897117822
452;0,610097000417825;0,212722581492982
453;0,0719836367283502;0,336663616043412
454;-0,122752820654512;1,03068820516363
455;0,456111845929417;-0,0275581624547042
456;0,421746449191576;0,40364775371895
457;0,942731661115812;0,213892875349015
458;0,611919824353029;0,203074082855134
459;0,537781767135449;0,0879031720849603
460;-0,516575018304205;0,781547383277754
461;0,582724522475782;0,333904284156946
462;0,780743265995795;0,535561825223802
463;0,481876597904453;0,517160438441746
464;0,822992118021468;0,52590436632681
465;0,171547879167271;0,751636819750575
466;0,385623921421623;0,193916527377705
467;0,813591443521049;-0,0303932088655684
468;1,12675945449656;-0,0504037279699192
469;0,675325235178137;0,769346480987348
470;0,602669195396612;0,476929214030336
471;1,02227241866606;0,744431895333484
472;0,677080633006183;0,569556304670048
473;0,40312558627422;0,0528842880282809
474;0,426874282867588;0,680293240629298
475;0,384363767030205;0,656674198453195
476;0,447301421148092;0,888174644712977
477;0,520803785283582;0,869799053679104
478;0,874262296123315;0,018237145662371
479;0,805852314112078;0,550229390334081
480;0,629572743908965;0,434508489490819
481;0,722078889626366;0,770016773018275
482;0,379342889422638;0,817247778952195
483;0,841326030500769;0,734417824312273
