"ModelNo";"Coef1";"Coef2"
1;-0,0199773669124893;0,651153156024608
2;-0,349259704719414;0,124656770521958
3;-0,123970089778959;0,532435884115424
4;-0,433211961466579;0,573453711561393
5;-0,270212325487984;-0,0192109470830883
6;0,191623442281115;0,274068247230596
7;-0,328505537681503;0,681660333922636
8;-0,319993646309865;0,59264518618788
9;-0,156685529281907;0,347268664941179
10;-0,0908306261550996;0,361412975608521
11;-0,199250417836294;0,708383280610468
12;0,174317081703397;0,625877364399399
13;-0,137672748322848;0,16533126968789
14;-0,391867839358338;0,532907404454733
15;-0,14034116516918;0,137737823805951
16;-0,486573633998847;0,40157851513618
17;-0,199576301443092;0,493022211290135
18;0,0161487878291763;0,505681518744271
19;-0,338228636128056;0,359860818828221
20;-0,410418468234188;-0,160331558640869
21;-0,52722206274585;0,192095280136925
22;-0,456993898986296;0,111598975031458
23;0,197895778345067;0,790692896251509
24;-0,309590673857427;0,449348050146729
25;-0,541519226738616;0,593817444708889
26;-0,275475300321963;-0,138139817181548
27;-0,266008216322235;0,32706256932742
28;-0,200932245130955;-0,215336516290017
29;-0,340037235986572;0,316566136375042
30;-0,0238026734620776;0,101179921661898
31;-0,298843693190207;0,678973485845978
32;0,0398914218728442;0,0100189605045115
33;0,0707346810913329;-0,192346925952359
34;-0,210829324387644;0,213912205622508
35;0,470476964531308;0,326397386091265
36;-0,657870473745917;0,118186663481707
37;0,0804597372474484;0,168133857442376
38;0,181903958259545;0,251645940655349
39;-0,0882363856292927;-0,143362666555442
40;0,151680281846231;-0,10197359015585
41;0,0711548241878555;0,293346530209875
42;0,382375973896974;0,564219779987129
43;-0,247000127826561;-0,151431475618977
44;-0,52341864893592;0,264798405844232
45;0,146746832928995;0,298508856434401
46;-0,381011328385777;0,339878078398296
47;-0,22856225902542;0,288612500169582
48;-0,352255635155151;0,331761731511522
49;-0,144416641159744;0,50508919626838
50;-0,166417321745034;0,267653571981102
51;-0,111881183884957;0,291836551482195
52;0,0955730173239958;0,0633473566557748
53;-0,332607407355279;-0,0229576549987488
54;0,168803777798858;0,0629459742656283
55;0,235902857253673;0,424061302781872
56;-0,121139668162025;0,275316416260002
57;-0,72710474167524;0,515150795766191
58;-0,192720363080611;0,489571887783976
59;0,00528367433462491;0,0687795987479185
60;-0,381687658571823;0,354955217693965
61;-0,141423718085473;0,274378853485977
62;-0,271779051064471;0,429074125453354
63;0,147392405157734;0,235975424270547
64;-0,234162620121026;0,170951506510737
65;-0,619494829821294;0,385141017764783
66;-0,659775885847065;0,485242477844151
67;0,177596776981997;0,615673066013813
68;-0,607843677410011;0,200051841297152
69;-0,435939431405257;0,28538541120756
70;-0,102257646096426;-0,0716256857966553
71;0,232240398049993;0,621404856899204
72;-0,126460510110717;0,401786589899282
73;-0,0129523840062642;0,376000526787394
74;-0,240110170281841;0,139196410063907
75;-0,111702805379901;0,401416274637869
76;-0,140557934490908;0,422121914812082
77;0,145958688117014;0,0875083697466329
78;-0,0090409801009842;-0,321283448808639
79;-0,127873276256049;0,222003167544855
80;-0,439737782083939;1,04213854156677
81;-0,281443477500252;0,545145481848365
82;-0,592040463665823;1,09843819379282
83;0,153090441582381;0,697724199366361
84;-0,298065732635709;0,134354845440178
85;0,530836774284625;-0,133462320116524
86;-0,0840084652266146;0,474971860432697
87;0,353497564323871;0,0821148171624806
88;0,0587987305646509;0,214390895686358
89;-0,636436427733615;0,445141118167239
90;0,0352198640837055;0,0422667268582445
91;-0,00992359752425875;0,391931191666053
92;-0,162521677015579;0,132926324973095
93;-0,207147235805475;0,208543128325393
94;0,098890083158296;0,294743395898718
95;-0,379877005162676;0,603006088791296
96;0,344169629263978;0,222204630484659
97;-0,152985093624314;-0,164650399529346
98;-0,320977955373412;1,05502462820085
99;-0,337740354018066;0,260041892263734
100;-0,206756724510383;0,161431939365805
101;0,265073402136568;0,796784647503407
102;0,350692933327796;0,358998052081893
103;0,0151832383541257;0,996204190411469
104;-0,686535819200069;0,52765489965061
105;-0,640612516491252;0,337496292943559
106;-0,221566190810067;-0,2500973531251
107;0,150135180558178;0,347648067271695
