"ModelNo";"Coef1";"Coef2"
1;-0,0639540031779545;0,400792128210162
2;-0,283646787407184;0,436432234416842
3;-0,0150908775623645;0,0272853321082884
4;-0,433353866310512;0,444948394314652
5;-0,515713281872754;0,623215762022861
6;-0,263036818213568;0,26741622229713
7;0,123434433051039;-0,0205945539526134
8;-0,26522557993729;0,423500227622291
9;0,0538860405396735;0,147499617953446
10;-0,599661368753028;0,742133226108089
11;0,0637766870297129;0,229752108653464
12;0,114494200932833;0,346021788211887
13;0,358284522384485;0,134532925559166
14;0,166885166795397;0,392010303425067
15;-0,0261859592696555;0,236515708705689
16;-0,087602336947174;0,145784095820244
17;-0,0225584783139262;1,00563961957848
18;0,277524520218129;0,333161658458514
19;-0,23933096949663;-0,222824819201893
20;-0,333202052280281;-0,0357534982534122
21;-0,297617484066327;-0,0341461547543168
22;-0,498568884057614;0,315172354160984
23;-0,0956518489494331;0,2315550197878
24;-0,446685694298099;0,223444980412542
25;-0,664300138661367;0,188456190864753
26;-0,0991105825732028;0,365450237080673
27;-0,312197814624687;-0,142998243658157
28;-0,182425210562663;0,512504840164486
29;-0,0244531795230221;0,626447556891099
30;0,0517795901627476;0,761180703617722
31;-0,274122141482099;0,244275161635497
32;-0,0776284397688652;0,00460254625514961
33;0,350297216301343;0,559700474929241
34;-0,35029219670572;0,601392549558553
35;-0,162224893834566;-0,145003945108618
36;-0,302764538435481;0,0586010558609413
37;0,205910118422648;0,0669355482792993
38;-0,451951457845588;0,135982732162275
39;-0,151684781742823;-0,378392897914458
40;-0,0340678314518374;0,492923071679521
41;-0,206472829352928;0,702655164088477
42;-0,0696132039410575;0,201150254199288
43;-0,013214876108668;0,113955192213795
44;-0,268477217627371;0,271383562037129
45;-0,165066861740424;0,18047823244646
46;0,0845944726614136;0,701643081110812
47;0,158270436794391;-0,451013488177119
48;0,00948736687276931;-0,0717659263866613
49;-0,0173750372029036;0,330781762270065
50;0,410698512322907;-0,058984052439507
51;0,0905781670589965;0,0109619330641435
52;-0,116138876870826;0,278825055147976
53;0,139810103343831;0,107478754602284
54;-0,0979222429692612;-0,0883816609323086
55;-0,0750320698759472;-0,0503399546825644
56;0,129659067935334;0,471683886659875
57;-0,462636040035108;0,370843910046608
58;-0,0390674261542427;0,473843214299308
59;-0,117915629875829;-0,0412587910986262
60;-0,459444175234157;0,65226522530085
61;-0,000507564564941442;0,525363106426038
62;-0,111640572595353;-0,0838731921102794
63;-0,0865881165474821;0,416103349646488
64;-0,0379666171050468;0,0590452412993996
65;-0,192117777782591;0,572797512240738
66;0,321137289221861;0,0161247103169067
67;-0,230186603109937;0,00361924476997184
68;0,206352358970246;-0,0835188649163028
69;-0,13185888277791;0,422721326675
70;0,261512683417936;0,0798513702660633
71;-0,185699221448871;0,233940549500252
72;0,119239026953684;0,177035059938181
73;-0,309426504146711;0,188216175609115
74;0,0980605693028269;0,00791437606775591
75;-0,804515375827224;0,515943546552536
76;-0,219544963009231;0,637285622938714
77;-0,203973769091504;0,771600882148792
78;-0,0543930240319331;0,304728477359286
79;0,169273672666959;-0,00432961216549483
80;-0,606880402808201;0,10809051068002
81;-0,103334193484247;0,228820764110331
82;0,202418688266412;0,217316512664204
83;-0,2006794603205;0,497677882928593
84;-0,177534666518635;0,299500411456945
85;-0,181640108084141;0,643671111164511
86;-0,225356797321733;0,0397151618558788
87;0,106847244964011;-0,0775949025271966
88;-0,520449481488881;-0,000958709640123374
89;0,123210458465451;0,969197385383637
90;-0,16223551547684;0,361778244565888
91;-0,229779668686329;0,555305232799598
92;-0,202644340560546;0,20177945926999
93;-0,0991436487953357;0,268798904744049
94;0,185718941981895;0,435535411286731
95;-0,127121579894057;0,558252746253357
96;0,0215240183630918;0,0759331359047991
97;0,0521718324981136;-0,636969260845068
98;-0,464626594164233;0,333086263210316
99;-0,355378169743089;0,322575152030283
100;-0,303383172201877;0,267809027518946
101;-0,0221509028001057;0,386605961902744
102;-0,0422805917351271;0,254047194527155
103;-0,189633677429692;0,314851739515126
104;-0,0819786666838237;-0,094462889988812
105;-0,450474532780968;0,135658012317851
106;0,470300483094284;0,314195909723954
107;0,00683367367359549;-0,083363942749919
108;0,0617324631969762;0,431720205643173
109;0,0113329169263466;0,0906748062205037
110;-0,494913592177311;-0,148013041810056
111;0,209905420288404;0,261896579050172
112;-0,118383354067995;0,369256398944377
113;-0,358244614833459;0,432215722730414
114;0,225071874665735;0,0777177324243349
115;0,391460175465835;0,0756460324193223
116;-0,348902736093322;0,401753510526189
117;-0,0820750451407288;0,474927145524317
118;-0,136148808479368;-0,149081558183741
119;-0,538986297820204;0,412108805278845
120;-0,324829254601096;0,0212743666184156
121;-0,692607019919199;0,196656145600682
122;0,0589771433239422;0,933222855500606
123;-0,296458540476735;0,776119252246143
124;-0,439437543475556;0,339617809041416
125;0,365729821873211;0,151476198096537
126;0,249002804507295;0,0461532323601279
127;-0,108372279501329;0,126262994978027
128;-0,188341803163709;0,311141184137918
129;-0,121920236735884;0,582051866394176
130;0,288408698366965;0,412832819311248
131;-0,378976951613321;0,139993436931249
132;-0,116139531089069;-0,124381037066534
133;0,107122931720679;0,285156785663241
134;-0,119274477011221;0,736837282666662
135;-0,115200828977578;0,225814414436064
136;-0,549820585940402;0,576190383826779
137;0,0325734594713847;0,617476785312193
138;-0,306426008756818;0,384279006182117
139;-0,0384063287821039;0,491046766116039
140;-0,380320836198025;0,0356308820813308
141;-0,1840825320333;0,589309729929382
142;-0,417443654759681;0,873858955422825
143;-0,202667460258112;0,179637462867787
144;0,110347271699624;0,53585309507221
145;-0,349318214305211;0,551649566747715
146;0,118924178818885;0,419505108863904
147;-0,364471176731172;0,139128471836571
148;-0,112190740395544;0,400698825003204
149;-0,291916832026959;0,661960372559806
150;-0,250654125706225;0,782441415692121
151;0,524367899286963;0,302205192372712
152;-0,09732926665822;0,469413664502156
153;-0,261587586508094;0,179975457107699
154;-0,240213373140851;0,47594455646825
155;-0,153634700295477;0,358762145900626
156;-0,0660174780051242;-0,225521235638666
157;-0,0944957513960563;0,190395350910426
158;-0,412254624431686;0,423810575532584
159;-0,352027036292348;0,324862529702532
160;-0,467543214668846;-0,136658636060107
161;-0,155433061302287;0,433840205187678
162;-0,498995375600641;0,382393243873485
163;0,105684814510626;0,61492107997698
164;-0,203006694248696;0,335096394745545
165;0,169685136748919;-0,0973679787942685
166;-0,18760982213983;0,331636289101724
167;0,121810565622497;0,371971389759137
168;-0,686119322338183;0,185172932228357
169;-0,691217103759194;-0,0503721784914604
170;0,0152144660493626;0,726708980652622
171;-0,465568961849971;0,308058850387453
172;-0,536102320318457;0,821877879766649
173;0,185446480546134;-0,337150069716581
174;0,291603055381789;0,130546203301445
175;0,0649572807857027;0,217838969006065
176;-0,00278718383014439;-0,0421577480121207
177;-0,210106898624271;0,395542955931915
178;-0,259587183662327;0,118155821314343
179;-0,587777696193377;-0,148591521043255
180;0,450569547858941;0,461877879024173
181;0,621061994645969;0,497437074090872
182;-0,346521103778195;0,0194617925564843
183;-0,706663290935068;-0,0479018785896079
184;0,5774189054173;0,690491398253348
185;-0,147991036663687;0,439323015856278
186;0,112972461121631;-0,470887941065685
187;-0,472107755799335;0,538011909122273
188;-0,297994262751814;0,170091372922479
189;-0,101582647329941;-0,063434802605441
190;0,193737919410387;0,794827833835242
191;-0,489829257988287;0,744416312021338
192;-0,159623378244084;0,523845435609512
193;-0,29847896265452;0,116980166474347
194;-0,192011802868781;0,568080758741794
195;-0,0837181357463512;0,682584066247815
196;-0,512548849433024;0,513844360548698
197;0,145217760253076;0,100295464292119
198;-0,137787487105554;0,236962976413898
199;-0,0184755605864225;-0,101175607247498
200;0,136148021363443;0,0677028525413245
201;0,0419734637731222;0,645380441929569
202;0,251980661879258;0,211882359593148
203;-0,378016001550643;0,69953014885799
204;-0,730959623081756;-0,211810684545064
205;-0,647195772894478;0,8726878369669
206;0,00544133985686848;0,216308837963871
207;-0,331581754072034;0,109719919906522
208;0,0272192202191505;0,368319403521424
209;-0,425184290662349;0,32032911032472
210;-0,283512246879658;0,229526608315174
211;-0,0735335584037082;0,165305721024042
212;0,422659998381694;0,464525699802796
213;-0,177586455531046;0,123752382621716
214;-0,32960147624541;0,290344155583246
215;0,0716337483837279;0,435099058577882
216;-0,0161350126064281;0,7648291684146
217;-0,349048416258268;0,281490706640554
218;-0,156151250397325;0,186331673142045
219;-0,260010962377198;0,0801500661716191
220;0,035479110264662;0,124905827360462
221;-0,170682094594655;-0,166699859043905
222;0,14371775872523;0,0548409621331414
223;-0,392053613126316;0,170716805598866
224;-0,0562397834131132;0,210462717953477
225;-0,657960721292298;0,23919019693747
226;0,0324268991511686;0,136729553776804
227;-0,091979678522489;0,333141317940319
228;-0,147549929932931;-0,0364849681679546
229;-0,106684906267232;0,155755471313468
230;-0,0704036847278721;0,0687044676557054
231;-0,477276417982784;-0,0104708245915928
232;0,0711100014113868;-0,130276274844829
233;-0,387419233844448;0,211876087845477
234;-0,0854739606275933;0,21842001718008
235;0,231230421396145;0,407190824195889
236;-0,45875948956411;0,251027860606156
237;-0,233988773389964;0,583209544488351
238;0,0183366552585753;-0,337393017317164
239;-0,273216546807394;0,235524853818825
240;0,301109750100328;0,613385783309229
241;0,0174592520212942;0,692989252346376
242;-0,432059019481435;0,399021090569132
243;-0,0238348568219184;0,433059319935418
244;-0,171349153135875;0,276074296588777
245;-0,248361010219221;0,316085820395323
246;-0,325855526147045;-0,0856645111244327
247;-0,480858892328605;0,0240356050981475
248;-0,119720096973502;-0,462259512346624
249;-0,11584802933686;0,398079485967145
250;-0,493640168002119;0,497206491303298
251;-0,0985565070737393;0,504979587785029
252;-0,168344012879927;0,402867612085582
253;0,115080972679181;0,310853409520315
254;-0,124831890891571;0,200436353141919
255;0,381195015891049;0,718988918770969
256;-0,0231077255793307;0,562721602775278
257;-0,178656738706152;0,200803472279919
258;-0,13363657759474;0,605160290315647
259;-0,290406617449149;0,174099301246704
